"","haul_number","year","month","day","wdfw_region","location_accuracy","had_gps","Sampling_Type","Num_of_Replicates","Depth","Measurement_Unit","Temperature","Salinity","Tide","new_lat","new_lon","location","gear","type","species","count","notes","row_color"
"11930","6620H",1966,5,19,"San Juan Island",2,0,"Otter trawl",1,"15","Fathoms",0,0,-1,48.668939251,-122.896604203,"7","otter","vert.","Pacific staghorn sculpin",13,NA,NA
"11931","6620H",1966,5,19,"San Juan Island",2,0,"Otter trawl",1,"15","Fathoms",0,0,-1,48.668939251,-122.896604203,"7","otter","vert.","blackbelly eelpout",1,NA,NA
"11932","6620I",1966,0,0,"San Juan Island",2,0,"Mid water trawl",1,NA,NA,0,0,0,48.5060967584,-122.850471098,NA,NA,NA,NA,NA,NA,NA
"11933","6623A",1966,6,2,"Central Sound",2,0,"Mid water trawl",1,"25 (station","Meters",0,0,0,47.6509910934,-122.458802807,NA,NA,NA,NA,NA,NA,NA
"11934","6623B",1966,6,2,"Central Sound",2,0,"Otter trawl",1,"none recorded",NA,0,0,0,47.6509910934,-122.458802807,"10E","otter","vert.","dogfish",7,NA,NA
"11935","6623B",1966,6,2,"Central Sound",2,0,"Otter trawl",1,"none recorded",NA,0,0,0,47.6509910934,-122.458802807,"10E","otter","vert.","English sole",3,NA,NA
"11936","6623B",1966,6,2,"Central Sound",2,0,"Otter trawl",1,"none recorded",NA,0,0,0,47.6509910934,-122.458802807,"10E","otter","vert.","wattled eelpout",1,NA,NA
"11937","6623B",1966,6,2,"Central Sound",2,0,"Otter trawl",1,"none recorded",NA,0,0,0,47.6509910934,-122.458802807,"10E","otter","invert.",NA,NA,"no invert catch abundances",NA
"11938","6623B",1966,6,2,"Central Sound",2,0,"Otter trawl",1,"none recorded",NA,0,0,0,47.6509910934,-122.458802807,"10E","otter","vert.","slender sole",1,NA,NA
"11939","6623B",1966,6,2,"Central Sound",2,0,"Otter trawl",1,"none recorded",NA,0,0,0,47.6509910934,-122.458802807,"10E","otter","vert.","Dover sole",38,NA,NA
"11940","6623B",1966,6,2,"Central Sound",2,0,"Otter trawl",1,"none recorded",NA,0,0,0,47.6509910934,-122.458802807,"10E","otter","vert.","ratfish",46,NA,NA
"11941","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","arrowtooth flounder",2,NA,NA
"11942","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","ratfish",576,NA,NA
"11943","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","sablefish",3,NA,NA
"11944","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","dogfish",3,NA,NA
"11945","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","Dover sole",100,NA,NA
"11946","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","Pacific hake",12,NA,"blue"
"11947","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","slender sole",16,NA,NA
"11948","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","unid. eelpout",1,NA,NA
"11949","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","English sole",42,NA,NA
"11950","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","Pacific cod",1,NA,NA
"11951","6626B",1966,10,12,"Central Sound",2,0,"Otter trawl",1,"112 (OT), 12 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","walleye pollock",13,"5.5lbs.",NA
"11952","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","dogfish",4,NA,NA
"11953","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","sablefish",6,NA,NA
"11954","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","invert.","unid. shrimp",2,NA,NA
"11955","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","unid. eelpout",5,NA,NA
"11956","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","Pacific cod",1,NA,NA
"11957","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","Dover sole",10,"estimate",NA
"11958","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","Pacific tomcod",3,NA,NA
"11959","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","ratfish",200,"estimate",NA
"11960","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","Pacific hake",5,NA,"blue"
"11961","6627B",1966,10,29,"Central Sound",2,0,"Otter trawl",1,"120 (OT), 15 (MWT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","English sole",40,"estimate",NA
"11962","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","ratfish",NA,NA,NA
"11963","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","rex sole",7,NA,NA
"11964","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","flathead sole",5,NA,NA
"11965","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","Dover sole",47,NA,NA
"11966","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","brown cat shark",1,NA,NA
"11967","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","English sole",15,NA,NA
"11968","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","Pacific hake",3,NA,"blue"
"11969","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","dogfish",1,NA,NA
"11970","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","arrowtooth flounder",1,NA,NA
"11971","6628B",1966,11,4,"Central Sound",2,0,"Otter trawl",1,"132 (OT)","Fathoms",0,0,0,47.6652000078,-122.4553,"10E","otter","vert.","walleye pollock",10,NA,NA
"11972","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","blackfin sculpin",NA,NA,NA
"11973","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","brown rockfish",NA,NA,NA
"11974","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","pile perch",NA,NA,NA
"11975","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","rex sole",NA,NA,NA
"11976","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","ratfish",NA,NA,NA
"11977","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","Pacific hake",NA,NA,"blue"
"11978","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","Pacific sanddab",NA,NA,NA
"11979","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","pygmy poacher",NA,NA,NA
"11980","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","rock sole",NA,NA,NA
"11981","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","dogfish",NA,NA,NA
"11982","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","plainfin midshipman",NA,NA,NA
"11983","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","invert.","Cancer magister",1,NA,NA
"11984","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","greenstriped rockfish",NA,NA,NA
"11985","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","invert.","unid. sea star",21,"other inverts with no catch abundances",NA
"11986","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","English sole",NA,NA,NA
"11987","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","unid. eelpout",NA,NA,NA
"11988","6629A",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","shiner perch",NA,NA,NA
"11989","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","invert.",NA,NA,"no invert catch abundances",NA
"11990","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","slender sole",NA,NA,NA
"11991","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","English sole",NA,NA,NA
"11992","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","Pacific hake",NA,NA,"blue"
"11993","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","brown cat shark",1,NA,NA
"11994","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","longnose skate",NA,NA,NA
"11995","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","dogfish",NA,NA,NA
"11996","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","plainfin midshipman",NA,NA,NA
"11997","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","sablefish",1,NA,NA
"11998","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","ratfish",NA,NA,NA
"11999","6629B",1966,11,9,"Hood Canal",2,0,"Otter trawl",1,"39","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","brown rockfish",NA,NA,NA
"12000","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","Pacific herring",12,NA,NA
"12001","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","slender sole",25,NA,NA
"12002","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","shiner perch",500,NA,NA
"12003","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","C-O sole",1,NA,NA
"12004","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","bigfin eelpout",NA,NA,NA
"12005","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","copper rockfish",NA,NA,NA
"12006","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","ratfish",NA,NA,NA
"12007","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","dogfish",50,NA,NA
"12008","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","Pacific hake",NA,NA,"blue"
"12009","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","invert.","Cancer magister",1,"other inverts with no catch abundances",NA
"12010","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","rock sole",50,NA,NA
"12011","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","English sole",50,NA,NA
"12012","6629D",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"10","Fathoms",-1,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","plainfin midshipman",3,NA,NA
"12013","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","Pacific herring",NA,NA,NA
"12014","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","invert.","Parastichopus californicus",1,NA,NA
"12015","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","pile perch",NA,NA,NA
"12016","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","copper rockfish",NA,NA,NA
"12017","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","invert.","Cancer magister",4,NA,NA
"12018","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","walleye pollock",NA,NA,NA
"12019","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","plainfin midshipman",NA,NA,NA
"12020","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","unid. rockfish",NA,NA,NA
"12021","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","Pacific hake",NA,NA,"blue"
"12022","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","shiner perch",NA,NA,NA
"12023","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","longnose skate",3,NA,NA
"12024","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","brown rockfish",NA,NA,NA
"12025","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","slender sole",NA,NA,NA
"12026","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","greenstriped rockfish",NA,NA,NA
"12027","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","petrale sole",NA,NA,NA
"12028","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","dogfish",NA,NA,NA
"12029","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","invert.","Loligo opalescens",2,NA,NA
"12030","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","ratfish",NA,NA,NA
"12031","6629E",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"16-24","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","rock sole",NA,NA,NA
"12032","6629F",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",-1,0,0,47.7500259551,-122.835884344,NA,NA,NA,NA,NA,NA,NA
"12033","6629G",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","blackeye goby",NA,NA,NA
"12034","6629G",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","invert.","Loligo opalescens",1,NA,NA
"12035","6629G",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"20","Fathoms",0,0,0,47.7500259551,-122.835884344,"12","otter","vert.","lingcod",NA,NA,NA
"12036","6629H",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"35","Fathoms",0,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","vermilion rockfish",3,NA,NA
"12037","6629H",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"35","Fathoms",0,0,-1,47.7500259551,-122.835884344,"12","otter","invert.","Crassostrea gigas",1,"other inverts with no catch abundances",NA
"12038","6629H",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"35","Fathoms",0,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","Pacific cod",NA,NA,NA
"12039","6629H",1966,11,10,"Hood Canal",2,0,"Otter trawl",1,"35","Fathoms",0,0,-1,47.7500259551,-122.835884344,"12","otter","vert.","Dover sole",NA,NA,NA
"12040","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","arrowtooth flounder",1,NA,NA
"12041","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","black eelpout",6,NA,NA
"12042","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","slender sole",105,NA,NA
"12043","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","dogfish",36,NA,NA
"12044","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","Pacific hake",11,NA,"blue"
"12045","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","greenstriped rockfish",1,NA,NA
"12046","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","walleye pollock",28,"11lbs.",NA
"12047","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","Dover sole",1,NA,NA
"12048","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","copper rockfish",4,NA,NA
"12049","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","unid. poacher",1,NA,NA
"12050","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","English sole",14,NA,NA
"12051","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","Pacific tomcod",11,NA,NA
"12052","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","ratfish",606,NA,NA
"12053","6630C",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"900 (station)","Feet",0,0,0,47.9867897982,-122.269460342,"8.1","otter","vert.","Pacific cod",1,NA,NA
"12054","6630D",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"70 (OT)","Fathoms",0,0,0,48.1091940241,-122.48125661,"8.1","otter","vert.","slender sole",264,NA,NA
"12055","6630D",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"70 (OT)","Fathoms",0,0,0,48.1091940241,-122.48125661,"8.1","otter","vert.","ratfish",161,NA,NA
"12056","6630D",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"70 (OT)","Fathoms",0,0,0,48.1091940241,-122.48125661,"8.1","otter","vert.","walleye pollock",16,"8 lbs.",NA
"12057","6630D",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"70 (OT)","Fathoms",0,0,0,48.1091940241,-122.48125661,"8.1","otter","vert.","dogfish",48,NA,NA
"12058","6630D",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"70 (OT)","Fathoms",0,0,0,48.1091940241,-122.48125661,"8.1","otter","vert.","Pacific hake",43,NA,"blue"
"12059","6630D",1966,11,16,"Whidbey Island",2,0,"Otter trawl",1,"70 (OT)","Fathoms",0,0,0,48.1091940241,-122.48125661,"8.1","otter","vert.","Pacific tomcod",1,NA,NA
